unique_key,descriptor_id
69403425,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69402781,Noise - Street/Sidewalk|Loud Music/Party
69410135,Noise - Residential|Loud Music/Party
69401822,Noise - Street/Sidewalk|Loud Music/Party
69402763,Noise - Street/Sidewalk|Loud Music/Party
69404611,Illegal Parking|Blocked Bike Lane
69407834,Noise - Street/Sidewalk|Loud Music/Party
69410842,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69409437,Illegal Parking|Blocked Crosswalk
69410098,Noise - Residential|Banging/Pounding
69410104,Noise - Residential|Banging/Pounding
69409963,Blocked Driveway|No Access
69404909,Noise - Street/Sidewalk|Loud Talking
69403279,Illegal Parking|Blocked Hydrant
69407240,Noise - Residential|Loud Music/Party
69404991,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69410599,Dead/Dying Tree|Planted More Than 2 Years Ago
69410220,Noise - Street/Sidewalk|Loud Music/Party
69401618,Abandoned Vehicle|With License Plate
69409991,Blocked Driveway|Partial Access
69405765,Noise - Residential|Banging/Pounding
69410843,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69403962,Illegal Parking|Double Parked Blocking Vehicle
69401195,Noise - Residential|Banging/Pounding
69407116,Street Light Condition|Street Light Out
69407337,Noise - Vehicle|Car/Truck Music
69411151,Water System|Hydrant Running Full (WA4)
69409255,Noise - Street/Sidewalk|Loud Music/Party
69404233,Noise - Residential|Banging/Pounding
69409341,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69408645,Noise - Park|Loud Music/Party
69402922,PAINT/PLASTER|WALL
69404482,PLUMBING|BASIN/SINK
69408816,FLOORING/STAIRS|FLOOR
69408902,UNSANITARY CONDITION|MOLD
69407421,PAINT/PLASTER|WALL
69404226,Noise - Residential|Banging/Pounding
69407996,Dirty Condition|Trash
69411085,Rodent|Rat Sighting
69409245,Noise - Residential|Loud Music/Party
69407220,Noise - Residential|Banging/Pounding
69406221,Damaged Tree|Tree Trunk Split
69409250,Noise - Residential|Loud Talking
69409342,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69401148,Traffic Signal Condition|Controller
69402600,Street Light Condition|Street Light Out
69405266,Consumer Complaint|Landlord or Real Estate Agent
69404881,Noise - Residential|Loud Music/Party
69401698,Indoor Air Quality|Ventilation
69401186,Noise - Park|Loud Music/Party
69412160,Illegal Fireworks|N/A
69402812,Noise - Vehicle|Car/Truck Music
69412332,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69404148,Traffic Signal Condition|Controller
69410715,Maintenance or Facility|Structure - Outdoors
69411858,UNSANITARY CONDITION|MOLD
69408855,PAINT/PLASTER|CEILING
69404369,Noise - Vehicle|Car/Truck Music
69404282,Noise - Street/Sidewalk|Loud Music/Party
69401628,Blocked Driveway|Partial Access
69403691,Lead|Lead Kit Request (Residential) (L10)
69410844,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69409259,Noise - Street/Sidewalk|Loud Music/Party
69410196,Noise - Street/Sidewalk|Loud Music/Party
69409249,Noise - Residential|Loud Talking
69405658,Street Condition|Pothole
69412225,Noise - Residential|Loud Talking
69409735,Illegal Parking|Blocked Hydrant
69402199,Noise|Noise: Alarms (NR3)
69410605,Dead/Dying Tree|Planted More Than 2 Years Ago
69403140,Damaged Tree|Branch or Limb Has Fallen Down
69411573,Noise - House of Worship|Loud Talking
69402745,Noise - Residential|Loud Music/Party
69410469,Drug Activity|Use Outside
69404892,Noise - Street/Sidewalk|Loud Music/Party
69404898,Noise - Street/Sidewalk|Loud Music/Party
69410057,Traffic Signal Condition|Controller
69410167,Noise - Residential|Loud Music/Party
69407306,Noise - Street/Sidewalk|Loud Music/Party
69411911,Street Condition|Pothole
69401315,Noise - Street/Sidewalk|Loud Talking
69401767,Illegal Parking|Commercial Overnight Parking
69403655,Rodent|Condition Attracting Rodents
69407594,Abandoned Vehicle|With License Plate
69412019,Blocked Driveway|Partial Access
69408964,Street Condition|Pothole
69405702,Traffic Signal Condition|Controller
69401823,Noise - Street/Sidewalk|Loud Music/Party
69404293,Noise - Street/Sidewalk|Loud Music/Party
69402660,Noise - Commercial|Loud Music/Party
69411559,Noise - Commercial|Loud Music/Party
69410537,Blocked Driveway|No Access
69403177,Dead/Dying Tree|Planted More Than 2 Years Ago
69406370,Noise - Residential|Loud Music/Party
69405891,Noise - Vehicle|Car/Truck Music
69401293,Noise - Street/Sidewalk|Loud Music/Party
69410099,Noise - Residential|Banging/Pounding
69404819,Illegal Parking|Blocked Hydrant
69410724,Noise - Commercial|Loud Music/Party
69412524,Rodent|Rat Sighting
69406375,Noise - Street/Sidewalk|Loud Music/Party
69409947,Blocked Driveway|No Access
69407163,Noise - Commercial|Loud Music/Party
69412175,Illegal Parking|Blocked Hydrant
69407811,Noise - Residential|Banging/Pounding
69404992,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69402685,Noise - Residential|Banging/Pounding
69408701,Noise - Residential|Loud Music/Party
69411610,Noise - Residential|Banging/Pounding
69402721,Noise - Residential|Loud Music/Party
69401756,Illegal Parking|Blocked Hydrant
69401726,Drinking|In Public
69409472,Obstruction|Cone
69412170,Illegal Parking|Blocked Hydrant
69401287,Noise - Street/Sidewalk|Loud Music/Party
69404933,Street Condition|Cave-in
69407275,Noise - Street/Sidewalk|Loud Music/Party
69403283,Illegal Parking|Blocked Hydrant
69400869,Illegal Parking|Blocked Hydrant
69410688,Illegal Parking|Blocked Hydrant
69408703,Noise - Residential|Loud Music/Party
69401821,Noise - Street/Sidewalk|Loud Music/Party
69403327,Noise - Residential|Loud Music/Party
69404214,Noise - Residential|Banging/Pounding
69407778,Illegal Parking|Blocked Hydrant
69409041,Blocked Driveway|No Access
69406238,Maintenance or Facility|Structure - Outdoors
69409236,Noise - Residential|Loud Music/Party
69404827,Illegal Parking|Blocked Hydrant
69411896,WATER LEAK|HEAVY FLOW
69403030,DOOR/WINDOW|WINDOW FRAME
69405939,FLOORING/STAIRS|FLOOR
69410289,GENERAL|CABINET
69409200,Illegal Parking|Posted Parking Sign Violation
69402695,Noise - Residential|Banging/Pounding
69405677,Street Light Condition|Street Light Out
69404359,Noise - Vehicle|Car/Truck Music
69405262,Smoking or Vaping|Allowed in Smoke Free Area
69403335,Noise - Street/Sidewalk|Loud Music/Party
69401217,Noise - Residential|Loud Music/Party
69404330,Noise - Street/Sidewalk|Loud Music/Party
69412015,Blocked Driveway|Partial Access
69405455,Illegal Parking|Posted Parking Sign Violation
69407258,Noise - Residential|Loud Music/Party
69404886,Noise - Residential|Loud Music/Party
69405809,Noise - Residential|Loud Music/Party
69400883,Illegal Parking|Blocked Hydrant
69402716,Noise - Residential|Loud Music/Party
69408823,FLOORING/STAIRS|FLOOR
69406096,APPLIANCE|REFRIGERATOR
69410322,PAINT/PLASTER|CEILING
69411824,PAINT/PLASTER|WALL
69407278,Noise - Street/Sidewalk|Loud Music/Party
69407854,Noise - Street/Sidewalk|Loud Talking
69406377,Noise - Street/Sidewalk|Loud Music/Party
69404891,Noise - Residential|Loud Talking
69407266,Noise - Residential|Loud Music/Party
69411718,Noise - Vehicle|Car/Truck Music
69410726,Noise - Commercial|Loud Talking
69404187,Noise - Commercial|Loud Music/Party
69401804,Noise - Residential|Banging/Pounding
69408278,Violation of Park Rules|Unsafe Use of Playground
69410198,Noise - Street/Sidewalk|Loud Music/Party
69405786,Noise - Residential|Loud Music/Party
69404893,Noise - Street/Sidewalk|Loud Music/Party
69407261,Noise - Residential|Loud Music/Party
69406323,Illegal Parking|Commercial Overnight Parking
69407785,Illegal Parking|Commercial Overnight Parking
69410310,HEAT/HOT WATER|ENTIRE BUILDING
69408710,Noise - Residential|Loud Music/Party
69404277,Noise - Street/Sidewalk|Loud Music/Party
69404366,Noise - Vehicle|Car/Truck Music
69404879,Noise - Residential|Loud Music/Party
69407700,Indoor Air Quality|Ventilation
69403878,Illegal Parking|Commercial Overnight Parking
69411054,Illegal Parking|Blocked Crosswalk
69412176,Illegal Parking|Blocked Hydrant
69404255,Noise - Residential|Loud Music/Party
69405889,Noise - Vehicle|Car/Truck Music
69406360,Noise - Residential|Banging/Pounding
69412208,Noise - Park|Loud Talking
69403328,Noise - Residential|Loud Music/Party
69411639,Noise - Residential|Loud Music/Party
69401319,Noise - Street/Sidewalk|Loud Talking
69403687,Noise|Noise: Alarms (NR3)
69403736,Water System|Hydrant Leaking (WC1)
69407317,Noise - Street/Sidewalk|Loud Talking
69407859,Noise - Vehicle|Car/Truck Music
69407938,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69407903,Illegal Parking|Parking Permit Improper Use
69410163,Noise - Residential|Loud Music/Party
69404286,Noise - Street/Sidewalk|Loud Music/Party
69401320,Noise - Street/Sidewalk|Loud Talking
69401817,Noise - Street/Sidewalk|Loud Music/Party
69403484,Dirty Condition|Trash
69412202,Noise - Commercial|Loud Music/Party
69410353,PLUMBING|WATER SUPPLY
69405720,Noise - Commercial|Loud Music/Party
69409797,Illegal Parking|Double Parked Blocking Traffic
69407896,Illegal Parking|Parking Permit Improper Use
69407340,Noise - Vehicle|Car/Truck Music
69403428,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69410158,Noise - Residential|Loud Music/Party
69401231,Noise - Residential|Loud Music/Party
69408704,Noise - Residential|Loud Music/Party
69401183,Noise - Park|Loud Music/Party
69402737,Noise - Residential|Loud Music/Party
69405870,Noise - Street/Sidewalk|Loud Music/Party
69406830,Illegal Parking|Blocked Hydrant
69406734,"Noise|Noise, Barking Dog (NR5)"
69406461,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69407292,Noise - Street/Sidewalk|Loud Music/Party
69404287,Noise - Street/Sidewalk|Loud Music/Party
69407299,Noise - Street/Sidewalk|Loud Music/Party
69407825,Noise - Residential|Loud Music/Party
69405837,Noise - Street/Sidewalk|Loud Music/Party
69401310,Noise - Street/Sidewalk|Loud Music/Party
69401898,Wood Pile Remaining|Remove Debris
69410335,PAINT/PLASTER|WINDOW/FRAME
69406356,Noise - Commercial|Loud Music/Party
69408711,Noise - Residential|Loud Music/Party
69405929,FLOORING/STAIRS|FLOOR
69404576,APPLIANCE|REFRIGERATOR
69404354,Noise - Street/Sidewalk|Loud Talking
69406462,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69410757,Noise - Vehicle|Car/Truck Music
69404899,Noise - Street/Sidewalk|Loud Music/Party
69404234,Noise - Residential|Banging/Pounding
69410756,Noise - Vehicle|Car/Truck Music
69411539,Traffic Signal Condition|Controller
69402814,Noise - Vehicle|Car/Truck Music
69411646,Noise - Residential|Loud Music/Party
69404860,Noise - Commercial|Loud Music/Party
69407211,Noise - Residential|Banging/Pounding
69401216,Noise - Residential|Loud Music/Party
69403429,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69402772,Noise - Street/Sidewalk|Loud Music/Party
69407177,Noise - Park|Loud Talking
69401326,Noise - Vehicle|Car/Truck Music
69408695,Noise - Residential|Loud Music/Party
69406317,Illegal Parking|Blocked Hydrant
69401173,Noise - Commercial|Loud Music/Party
69404306,Noise - Street/Sidewalk|Loud Music/Party
69410271,ELECTRIC|POWER OUTAGE
69403404,Overgrown Tree/Branches|Hitting Phone/Cable Lines
69402819,Noise - Vehicle|Car/Truck Music
69405769,Noise - Residential|Banging/Pounding
69401930,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69401802,Noise - Residential|Banging/Pounding
69407757,Food Establishment|Food Spoiled
69408759,Noise - Street/Sidewalk|Loud Talking
69401202,Noise - Residential|Banging/Pounding
69401180,Noise - Commercial|Loud Music/Party
69407850,Noise - Street/Sidewalk|Loud Music/Party
69406826,Illegal Parking|Blocked Hydrant
69404862,Noise - Commercial|Loud Music/Party
69412210,Noise - Residential|Banging/Pounding
69401118,Street Condition|Pothole
69405304,Sewer|Sewer Backup (Use Comments) (SA)
69409243,Noise - Residential|Loud Music/Party
69401803,Noise - Residential|Banging/Pounding
69404350,Noise - Street/Sidewalk|Loud Talking
69402738,Noise - Residential|Loud Music/Party
69403136,Damaged Tree|Branch Cracked and Will Fall
69412182,Illegal Parking|Commercial Overnight Parking
69411700,Noise - Street/Sidewalk|Loud Music/Party
69410736,Noise - Residential|Loud Music/Party
69406827,Illegal Parking|Blocked Hydrant
69401417,PLUMBING|BASIN/SINK
69407490,UNSANITARY CONDITION|PESTS
69405883,Noise - Street/Sidewalk|Loud Talking
69409169,Food Establishment|No Permit or License
69401291,Noise - Street/Sidewalk|Loud Music/Party
69407845,Noise - Street/Sidewalk|Loud Music/Party
69406737,Noise|Noise: Construction Before/After Hours (NM1)
69404871,Noise - Residential|Banging/Pounding
69404877,Noise - Residential|Loud Music/Party
69409765,Illegal Parking|Blocked Sidewalk
69401149,Traffic Signal Condition|Controller
69405322,Water System|Hydrant Running Full (WA4)
69412020,Blocked Driveway|Partial Access
69409714,Illegal Parking|Blocked Hydrant
69406354,Noise - Commercial|Loud Music/Party
69409109,Indoor Sewage|Sewage Leak
69403310,Noise - Commercial|Loud Music/Party
69410199,Noise - Street/Sidewalk|Loud Music/Party
69404211,Noise - Residential|Banging/Pounding
69410157,Noise - Residential|Loud Music/Party
69410707,Illegal Parking|Double Parked Blocking Vehicle
69404243,Noise - Residential|Loud Music/Party
69407164,Noise - Commercial|Loud Music/Party
69402417,Illegal Parking|Posted Parking Sign Violation
69409187,Illegal Parking|Commercial Overnight Parking
69405003,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69407212,Noise - Residential|Banging/Pounding
69409224,Noise - Residential|Banging/Pounding
69412173,Illegal Parking|Blocked Hydrant
69410898,Dirty Condition|Trash
69411678,Noise - Street/Sidewalk|Loud Music/Party
69404185,Noise - Commercial|Loud Music/Party
69404223,Noise - Residential|Banging/Pounding
69405004,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69412227,Noise - Street/Sidewalk|Loud Music/Party
69411666,Noise - Street/Sidewalk|Loud Music/Party
69404828,Illegal Parking|Blocked Hydrant
69411216,Illegal Parking|Blocked Hydrant
69402204,Noise|Noise: Construction Before/After Hours (NM1)
69402190,Asbestos|Asbestos Complaint (B1)
69411135,Water System|Hydrant Running (WC3)
69404878,Noise - Residential|Loud Music/Party
69404010,Noise - Vehicle|Engine Idling
69407906,Street Condition|Plate Condition - Noisy
69407822,Noise - Residential|Loud Music/Party
69401131,Street Light Condition|Street Light Out
69411115,Noise|Noise: Construction Before/After Hours (NM1)
69411659,Noise - Street/Sidewalk|Loud Music/Party
69411613,Noise - Residential|Loud Music/Party
69403799,Illegal Parking|Blocked Hydrant
69409741,Illegal Parking|Blocked Hydrant
69407776,Illegal Parking|Blocked Hydrant
69405005,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69403236,Curb Condition|Defacement
69403343,Noise - Street/Sidewalk|Loud Music/Party
69405456,Illegal Parking|Posted Parking Sign Violation
69404688,Street Condition|Crash Cushion Defect
69407097,Street Light Condition|Fixture/Luminaire Hanging
69402644,Panhandling|N/A
69406378,Noise - Street/Sidewalk|Loud Music/Party
69403430,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69404283,Noise - Street/Sidewalk|Loud Music/Party
69412204,Noise - Commercial|Loud Music/Party
69403315,Noise - Residential|Banging/Pounding
69408318,Illegal Parking|Blocked Hydrant
69405802,Noise - Residential|Loud Music/Party
69404680,Blocked Driveway|No Access
69409141,Curb Condition|Broken Curb
69407939,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69406182,Blocked Driveway|No Access
69403317,Noise - Residential|Banging/Pounding
69405350,Illegal Parking|Unauthorized Bus Layover
69402246,Water System|Hydrant Running (WC3)
69407213,Noise - Residential|Banging/Pounding
69410759,Noise - Vehicle|Engine Idling
69403105,Abandoned Vehicle|With License Plate
69407879,Street Condition|Cave-in
69408661,Noise - Residential|Banging/Pounding
69407267,Noise - Residential|Loud Music/Party
69405845,Noise - Street/Sidewalk|Loud Music/Party
69402511,Blocked Driveway|No Access
69404344,Noise - Street/Sidewalk|Loud Talking
69409246,Noise - Residential|Loud Music/Party
69410851,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69402659,Noise - Commercial|Loud Music/Party
69408518,Blocked Driveway|No Access
69410739,Noise - Residential|Loud Talking
69404261,Noise - Residential|Loud Music/Party
69401209,Noise - Residential|Banging/Pounding
69410189,Noise - Street/Sidewalk|Loud Music/Party
69401801,Noise - Residential|Banging/Pounding
69409666,Water System|Hydrant Running Full (WA4)
69412343,For Hire Vehicle Complaint|Driver Complaint - Non Passenger
69407531,UNSANITARY CONDITION|SEWAGE
69408876,PLUMBING|BASIN/SINK
69409316,Overgrown Tree/Branches|Hitting Phone/Cable Lines
69403538,Illegal Parking|Blocked Crosswalk
69408082,Dirty Condition|Dog Waste
69403344,Noise - Street/Sidewalk|Loud Music/Party
69408456,Noise - Vehicle|Car/Truck Horn
